2022-12-31 00:43:24,722 [Worker-0: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2022-12-31 00:47:23,828 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-embedder-3.8.6.jar
2022-12-31 00:47:23,830 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-model-3.8.6.jar
2022-12-31 00:47:23,834 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-model-builder-3.8.6.jar
2022-12-31 00:47:23,835 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-plugin-api-3.8.6.jar
2022-12-31 00:47:23,836 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-repository-metadata-3.8.6.jar
2022-12-31 00:47:23,837 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-api-1.6.3.jar
2022-12-31 00:47:23,838 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-connector-basic-1.6.3.jar
2022-12-31 00:47:23,855 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-impl-1.6.3.jar
2022-12-31 00:47:23,856 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-provider-3.8.6.jar
2022-12-31 00:47:23,858 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-spi-1.6.3.jar
2022-12-31 00:47:23,858 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-transport-wagon-1.6.3.jar
2022-12-31 00:47:23,859 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-util-1.6.3.jar
2022-12-31 00:47:23,861 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-settings-3.8.6.jar
2022-12-31 00:47:23,862 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-settings-builder-3.8.6.jar
2022-12-31 00:47:23,863 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-shared-utils-3.3.4.jar
2022-12-31 00:47:23,864 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\okhttp-3.14.1.jar
2022-12-31 00:47:23,872 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\okio-1.17.3.jar
2022-12-31 00:47:23,873 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\org.eclipse.sisu.inject-0.3.5.jar
2022-12-31 00:47:23,874 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\org.eclipse.sisu.plexus-0.3.5.jar
2022-12-31 00:47:23,875 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-build-api-0.0.7.jar
2022-12-31 00:47:23,877 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-cipher-2.0.jar
2022-12-31 00:47:23,878 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-classworlds-2.6.0.jar
2022-12-31 00:47:23,879 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-component-annotations-2.1.0.jar
2022-12-31 00:47:23,880 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-interpolation-1.26.jar
